Master_SKU,Original_Category,Amazon Cat,Remark,Cost,MRP,Uniware,FBA,Sjit,FBF,Launch Date,LOC,Cost into %,Cost after %,Return Charge,GST on Return,Final TP,Required Selling Price,Selected Price Range,Selected Fixed Fee Range,Commission %,Commission Amount,Fixed Closing Fee,FBA Pick Pack,Technology Fee,Full Shipping Fee,WHF % On Shipping,Shipping Fee Charged,Total Charges,Final Value After Charges,Sett Acc Panel,Net Profit On SP,Net Profit % On SP,Net Profit % On TP,Old Daily SP,Old Deal SP
JOPLLT7022,Dress Material,Apparel - Sarees and Dress Materials,Closed,220.0,1663.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,285.7142857142857,59.0,10.62,355.3342857142857,438,300-500,250-500,4.0,17.51,20.0,20.0,13.0,30.0,40.0,12.0,82.51,355.33,355.49,65.87,15.038812785388128,18.537473767156882,399.0,379.0
JOPLJPR7030-M,Cotton Top,Apparel - Other products,Closed,0.0,2330.0,0.0,0.0,0.0,0.0,25-Feb-25,Jaipur,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,499.0,475.0
JOPLJPR203-3XL,"Maternity Gown  48""",Apparel - Other products,Closed,0.0,2663.0,0.0,0.0,0.0,0.0,24-Dec-24,Jaipur,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,799.0,759.05
JOPLJPR864-4XL,Skd-Jpr,Apparel - Ethnic Wear,Closed,810.0,4996.0,0.0,0.0,0.0,0.0,15-Jan-25,Jaipur,23.0,1051.9480519480521,59.0,10.62,1121.568051948052,1436,>1000,>1000,16.0,229.82,25.0,25.0,15.0,50.0,40.0,20.0,314.82,1121.57,1121.18,241.56000000000017,16.82172701949862,21.53770335918846,1499.0,1424.0
JOPLJPR317-L,"Dress 42 """,Apparel - Dress,Slow Moving,413.0,2999.0,0.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,536.3636363636364,59.0,10.62,605.9836363636364,727,500-1000,500-1000,7.0,50.88,20.0,20.0,14.0,40.0,40.0,16.0,120.88,605.98,606.12,123.5,16.98762035763411,20.380088271210443,899.0,879.0
JOPLJPR722-M,Cotton Top,Apparel - Other products,Closed,240.0,2330.0,1.0,0.0,0.0,0.0,14-Oct-23,Jaipur,23.0,311.6883116883117,59.0,10.62,381.30831168831173,470,300-500,250-500,5.0,23.49,20.0,20.0,13.0,30.0,40.0,12.0,88.49,381.31,381.51,71.88999999999999,15.295744680851062,18.853509822981295,499.0,475.0
JOPLJPR04-M,Kurta-Jpr,Apparel - Ethnic Wear,Closed,300.0,1663.0,0.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,389.61038961038963,59.0,10.62,459.23038961038964,588,500-1000,500-1000,10.0,58.8,20.0,20.0,14.0,40.0,40.0,16.0,128.8,459.23,459.2,89.57999999999998,15.234693877551017,19.506548788288928,499.0,475.0
JOPLJPR321-XXL,"Dress 42 """,Apparel - Dress,Closed,338.0,2663.0,0.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,438.961038961039,59.0,10.62,508.581038961039,622,500-1000,500-1000,7.0,43.55,20.0,20.0,14.0,40.0,40.0,16.0,113.55,508.58,508.45,100.82999999999998,16.210610932475884,19.82574895162859,699.0,664.05
JOPLJPR7037-XXL,Cotton Top,Apparel - Other products,Closed,207.0,1996.0,16.0,0.0,0.0,0.0,2-Apr-25,Jaipur,23.0,268.83116883116884,59.0,10.62,338.45116883116884,425,300-500,250-500,5.0,21.23,20.0,20.0,13.0,30.0,40.0,12.0,86.23,338.45,338.77,62.14999999999998,14.623529411764702,18.36306259914338,499.0,475.0
JOPLLTRW2017-9XL,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond A,275.0,2663.0,0.0,9.0,30.0,0.0,7-Nov-24,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,669.0,635.55
JOPLJPR307-L,"Dress 36""",Apparel - Dress,Slow Moving,332.0,2736.0,29.0,3.0,0.0,0.0,9-Nov-23,Jaipur,23.0,431.16883116883116,59.0,10.62,500.78883116883117,614,500-1000,500-1000,7.0,42.96,20.0,20.0,14.0,40.0,40.0,16.0,112.96,500.79,501.04,99.42000000000002,16.192182410423456,19.85267917576271,699.0,669.0
JOPLVSRW4031-5XL,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum B,265.0,2663.0,11.0,2.0,0.0,2.0,13-Jan-24,Surat,23.0,344.1558441558442,59.0,10.62,413.7758441558442,484,300-500,250-500,1.0,4.84,20.0,20.0,13.0,30.0,40.0,12.0,69.84,413.78,414.15999999999997,79.53999999999996,16.433884297520652,19.222968455848786,599.0,569.05
JOPLJPR7013-M,Cotton Top,Apparel - Other products,Closed,216.0,2330.0,1.0,0.0,0.0,0.0,24-Jan-25,Jaipur,23.0,280.5194805194805,59.0,10.62,350.1394805194805,437,300-500,250-500,5.0,21.85,20.0,20.0,13.0,30.0,40.0,12.0,86.85,350.14,350.15,64.52999999999997,14.766590389016013,18.42979829188664,499.0,475.0
JOPLVSRW4147-8XL,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond A,275.0,2663.0,86.0,5.0,11.0,0.0,22-Jun-24,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,625.0,593.75
JOPLST232-S,Skd-St,Apparel - Ethnic Wear,Closed,390.0,3330.0,0.0,0.0,1.0,0.0,5-Oct-24,Surat,23.0,506.4935064935066,59.0,10.62,576.1135064935066,718,500-1000,500-1000,10.0,71.79,20.0,20.0,14.0,40.0,40.0,16.0,141.79,576.11,576.21,116.59000000000003,16.238161559888585,20.237331478239543,899.0,849.0
JOPLJPR607-L,Kurta-Jpr,Apparel - Ethnic Wear,Closed,350.0,2163.0,0.0,0.0,0.0,0.0,6-Jun-22,Jaipur,23.0,454.54545454545456,59.0,10.62,524.1654545454545,660,500-1000,500-1000,10.0,66.02,20.0,20.0,14.0,40.0,40.0,16.0,136.02,524.17,523.98,104.36000000000001,15.812121212121214,19.90974397397075,499.0,475.0
BL6213GREEN0426-XL,Blouse,Apparel - Other products,Launch Phase,0.0,0.0,10.0,0.0,0.0,0.0,"",Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,,
JOPLVSM5139,Dress Material,Apparel - Sarees and Dress Materials,Closed,285.0,2150.0,0.0,0.0,0.0,0.0,9-Jul-23,Surat,23.0,370.1298701298702,59.0,10.62,439.7498701298702,554,500-1000,500-1000,8.0,44.33,20.0,20.0,14.0,40.0,40.0,16.0,114.33,439.75,439.67,85.05000000000001,15.351985559566788,19.34054010632963,499.0,474.0
JOPLJPR2008-XXL,"Dress 46""",Apparel - Dress,Slow Moving,328.0,2663.0,31.0,1.0,0.0,0.0,11-Apr-24,Jaipur,23.0,425.974025974026,59.0,10.62,495.594025974026,608,500-1000,500-1000,7.0,42.57,20.0,20.0,14.0,40.0,40.0,16.0,112.57,495.59,495.43,97.81,16.08717105263158,19.735911829802042,699.0,664.0
VRY04-4XL,Kurta-Jpr,Apparel - Ethnic Wear,Closed,0.0,1996.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,557.0,539.0
JOPLJPR815-4XL,Skd-Jpr,Apparel - Ethnic Wear,Closed,725.0,4996.0,0.0,0.0,0.0,0.0,22-Sep-22,Jaipur,23.0,941.5584415584416,59.0,10.62,1011.1784415584416,1305,>1000,>1000,16.0,208.8,25.0,25.0,15.0,50.0,40.0,20.0,293.8,1011.18,1011.2,216.58000000000004,16.59616858237548,21.41857372534605,999.0,949.0
JOPLVSRW5186-4XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,0.0,2663.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,599.0,569.05
JOPLVL299B-L,Skd-Jpr,Apparel - Ethnic Wear,Closed,541.0,4996.0,0.0,0.0,0.0,0.0,8-May-21,Jaipur,23.0,702.5974025974026,59.0,10.62,772.2174025974026,936,500-1000,500-1000,10.0,93.58,20.0,20.0,14.0,40.0,40.0,16.0,163.58,772.22,772.42,161.79999999999995,17.28632478632478,20.952648756137236,1249.0,1199.0
JOPLJPR7031-L,Cotton Top,Apparel - Other products,Closed,0.0,2330.0,0.0,0.0,0.0,0.0,25-Feb-25,Jaipur,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,499.0,475.0
JOPLVSM4158,Dress Material,Apparel - Sarees and Dress Materials,Closed,225.0,1663.0,0.0,0.0,0.0,0.0,20-Aug-21,Surat,23.0,292.20779220779224,59.0,10.62,361.82779220779224,445,300-500,250-500,4.0,17.78,20.0,20.0,13.0,30.0,40.0,12.0,82.78,361.83,362.22,67.60000000000002,15.191011235955063,18.682920841298547,425.0,399.0
JOPLJPR348-XL,"Dress 46""",Apparel - Dress,Slow Moving,300.0,2663.0,22.0,1.0,0.0,0.0,11-Apr-24,Jaipur,23.0,389.61038961038963,59.0,10.62,459.23038961038964,569,500-1000,500-1000,7.0,39.83,20.0,20.0,14.0,40.0,40.0,16.0,109.83,459.23,459.17,89.55000000000001,15.738137082601057,19.50001611957216,699.0,664.0
JOPLJPR342-XS,"Dress 36""",Apparel - Dress,Platinum C,316.0,2736.0,21.0,2.0,0.0,0.0,11-Apr-24,Jaipur,23.0,410.38961038961037,59.0,10.62,480.0096103896104,591,500-1000,500-1000,7.0,41.4,20.0,20.0,14.0,40.0,40.0,16.0,111.4,480.01,479.6,93.98000000000002,15.901861252115063,19.578774667390324,699.0,669.0
JOPLST202-L,Skd-St,Apparel - Ethnic Wear,Closed,312.0,2663.0,0.0,0.0,0.0,0.0,12-Apr-23,Surat,23.0,405.1948051948052,59.0,10.62,474.8148051948052,605,500-1000,500-1000,10.0,60.53,20.0,20.0,14.0,40.0,40.0,16.0,130.53,474.81,474.47,92.85000000000002,15.347107438016533,19.55499259588291,649.0,599.0
JOPLJPR763-XXL,Cotton Top,Apparel - Other products,Diamond C,270.0,2330.0,46.0,0.0,0.0,0.0,19-Apr-24,Jaipur,23.0,350.64935064935065,59.0,10.62,420.26935064935066,551,500-1000,500-1000,11.0,60.6,20.0,20.0,14.0,40.0,40.0,16.0,130.6,420.27,420.4,80.77999999999997,14.660617059891102,19.221006688969407,499.0,475.0
JOPLRJN28-M,Sku Deleted,Apparel - Other products,Closed,0.0,0.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,0.0,0.0
JOPLJPR4021-3XL,Tunics-Jpr,Apparel - Other products,Platinum B,266.0,2330.0,5.0,0.0,0.0,0.0,20-Dec-24,Jaipur,23.0,345.45454545454544,59.0,10.62,415.07454545454544,545,500-1000,500-1000,11.0,59.95,20.0,20.0,14.0,40.0,40.0,16.0,129.95,415.07,415.05,79.43,14.574311926605507,19.136321624593176,499.0,475.0
JOPLJPR328-XS,"Dress 42 """,Apparel - Dress,Closed,270.0,2663.0,3.0,0.0,0.0,0.0,24-Jan-25,Jaipur,23.0,350.64935064935065,59.0,10.62,420.26935064935066,527,500-1000,500-1000,7.0,36.9,20.0,20.0,14.0,40.0,40.0,16.0,106.9,420.27,420.1,80.48000000000002,15.271347248576852,19.1496238961161,699.0,664.05
JOPLST207-XXL,Skd-St,Apparel - Ethnic Wear,Closed,335.0,2663.0,0.0,0.0,0.0,0.0,12-Jan-23,Surat,23.0,435.0649350649351,59.0,10.62,504.68493506493513,639,500-1000,500-1000,10.0,63.85,20.0,20.0,14.0,40.0,40.0,16.0,133.85,504.68,505.15,100.52999999999997,15.732394366197177,19.919358200590096,675.0,641.0
JOPLPDP9002,Dress Material,Apparel - Sarees and Dress Materials,Closed,225.0,1663.0,0.0,0.0,0.0,0.0,6-Apr-22,Surat,23.0,292.20779220779224,59.0,10.62,361.82779220779224,445,300-500,250-500,4.0,17.78,20.0,20.0,13.0,30.0,40.0,12.0,82.78,361.83,362.22,67.60000000000002,15.191011235955063,18.682920841298547,425.0,399.0
JOPLVSRW4031-10XL,Rw Salwar Suit,Apparel - Ethnic Wear,Platinum B,265.0,2663.0,126.0,0.0,0.0,0.0,12-Nov-24,Surat,23.0,344.1558441558442,59.0,10.62,413.7758441558442,484,300-500,250-500,1.0,4.84,20.0,20.0,13.0,30.0,40.0,12.0,69.84,413.78,414.15999999999997,79.53999999999996,16.433884297520652,19.222968455848786,669.0,635.55
JOPLJPR735-S,Cotton Top,Apparel - Other products,Slow Moving,257.0,2330.0,40.0,0.0,0.0,0.0,21-Feb-25,Jaipur,23.0,333.7662337662338,59.0,10.62,403.38623376623383,493,300-500,250-500,5.0,24.65,20.0,20.0,13.0,30.0,40.0,12.0,89.65,403.39,403.35,76.73000000000002,15.563894523326576,19.02147212204217,499.0,475.0
JOPLANG8002,Dress Material,Apparel - Sarees and Dress Materials,Closed,381.0,2122.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,494.80519480519484,59.0,10.62,564.4251948051948,690,500-1000,500-1000,8.0,55.17,20.0,20.0,14.0,40.0,40.0,16.0,125.17,564.43,564.83,114.21000000000004,16.552173913043482,20.234745197619745,599.0,569.0
JOPLJPR122-XXL,Kurta-Jpr,Apparel - Ethnic Wear,Closed,320.0,2163.0,0.0,0.0,0.0,0.0,23-Sep-22,Jaipur,23.0,415.58441558441564,59.0,10.62,485.20441558441564,617,500-1000,500-1000,10.0,61.69,20.0,20.0,14.0,40.0,40.0,16.0,131.69,485.2,485.31,95.69,15.508914100486223,19.721584743771132,499.0,475.0
JOPLCS104-XS,Cord Set,Apparel - Ethnic Wear,Closed,395.0,3318.0,4.0,0.0,0.0,0.0,29-Feb-24,Jaipur,23.0,512.987012987013,59.0,10.62,582.607012987013,725,500-1000,500-1000,10.0,72.51,20.0,20.0,14.0,40.0,40.0,16.0,142.51,582.61,582.49,117.87,16.25793103448276,20.231476342120082,749.0,699.0
JOPLVSMRW4250-XXL,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond A,285.0,2663.0,0.0,3.0,51.0,2.0,5-Feb-24,Surat,23.0,370.1298701298702,59.0,10.62,439.7498701298702,566,500-1000,500-1000,10.0,56.64,20.0,20.0,14.0,40.0,40.0,16.0,126.64,439.75,439.36,84.74000000000001,14.971731448763254,19.270045486306557,499.0,475.0
JOPLJPR159A-L,Kurta-Jpr,Apparel - Ethnic Wear,Platinum C,287.0,0.0,0.0,0.0,0.0,0.0,10-Mar-26,Jaipur,23.0,372.72727272727275,59.0,10.62,442.34727272727275,569,500-1000,500-1000,10.0,56.93,20.0,20.0,14.0,40.0,40.0,16.0,126.93,442.35,442.07,85.44999999999999,15.017574692442881,19.317401794558776,0.0,0.0
JOPLJPR7018-XS,Cotton Top,Apparel - Other products,Slow Moving,203.0,2663.0,94.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,263.6363636363637,59.0,10.62,333.2563636363637,419,300-500,250-500,5.0,20.96,20.0,20.0,13.0,30.0,40.0,12.0,85.96,333.26,333.04,60.420000000000016,14.4200477326969,18.13018642486538,499.0,475.0
JOPLANG11012-S,Skd-St,Apparel - Ethnic Wear,Closed,550.0,2663.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,714.2857142857143,59.0,10.62,783.9057142857143,949,500-1000,500-1000,10.0,94.88,20.0,20.0,14.0,40.0,40.0,16.0,164.88,783.91,784.12,164.5,17.33403582718651,20.984666523306373,599.0,569.0
JOPLJPR4021-S,Tunics-Jpr,Apparel - Other products,Platinum B,266.0,2330.0,0.0,0.0,0.0,0.0,20-Dec-24,Jaipur,23.0,345.45454545454544,59.0,10.62,415.07454545454544,545,500-1000,500-1000,11.0,59.95,20.0,20.0,14.0,40.0,40.0,16.0,129.95,415.07,415.05,79.43,14.574311926605507,19.136321624593176,499.0,475.0
JOPLVSRW4184-3XL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,306.0,2663.0,0.0,0.0,0.0,1.0,22-Jun-24,Surat,23.0,397.40259740259745,59.0,10.62,467.02259740259746,597,500-1000,500-1000,10.0,59.67,20.0,20.0,14.0,40.0,40.0,16.0,129.67,467.02,467.33000000000004,91.71000000000004,15.361809045226138,19.63716541984398,599.0,569.05
JOPLVSRW5130-L,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,275.0,2663.0,0.0,0.0,0.0,0.0,2-Mar-25,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,499.0,475.0
JOPLJPR507-S,Kurta With Pant,Apparel - Ethnic Wear,Closed,430.0,3163.0,0.0,0.0,0.0,0.0,25-Dec-23,Surat,23.0,558.4415584415585,59.0,10.62,628.0615584415585,776,500-1000,500-1000,10.0,77.56,20.0,20.0,14.0,40.0,40.0,16.0,147.56,628.06,628.44,128.82000000000005,16.60051546391753,20.510728330459795,699.0,675.0
JOPLST257-XL,Skd-St,Apparel - Ethnic Wear,Closed,480.0,3330.0,8.0,0.0,0.0,0.0,24-Oct-24,Surat,23.0,623.3766233766235,59.0,10.62,692.9966233766235,848,500-1000,500-1000,10.0,84.78,20.0,20.0,14.0,40.0,40.0,16.0,154.78,693.0,693.22,143.60000000000002,16.933962264150946,20.721601686933127,899.0,849.0
JOPLLTRW2022-L,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,315.0,2996.0,0.0,0.0,0.0,0.0,30-May-24,Surat,23.0,409.09090909090907,59.0,10.62,478.71090909090907,610,500-1000,500-1000,10.0,60.97,20.0,20.0,14.0,40.0,40.0,16.0,130.97,478.71,479.03,94.40999999999997,15.477049180327866,19.721714756676068,499.0,475.0
JOPLJPR336-XL,"Dress 42 """,Apparel - Dress,Closed,328.0,2663.0,0.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,425.974025974026,59.0,10.62,495.594025974026,608,500-1000,500-1000,7.0,42.57,20.0,20.0,14.0,40.0,40.0,16.0,112.57,495.59,495.43,97.81,16.08717105263158,19.735911829802042,699.0,664.05
JOPLMFP8007,Dress Material,Apparel - Sarees and Dress Materials,Closed,899.0,5140.0,0.0,0.0,0.0,0.0,29-Mar-23,Surat,23.0,1167.5324675324675,59.0,10.62,1237.1524675324674,1717,>1000,>1000,23.0,394.93,25.0,25.0,15.0,50.0,40.0,20.0,479.93,1237.15,1237.07,268.45000000000005,15.634828188701224,21.699023123271985,799.0,759.0
JOPLVSRW4133-M,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,272.0,2663.0,0.0,0.0,0.0,0.0,31-Jan-25,Surat,23.0,353.24675324675326,59.0,10.62,422.86675324675326,493,300-500,250-500,1.0,4.93,20.0,20.0,13.0,30.0,40.0,12.0,69.93,422.87,423.07,81.44999999999999,16.52129817444219,19.26138656553874,499.0,475.0
JOPLVSMRW5164-XXL,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,288.0,2663.0,0.0,0.0,0.0,0.0,3-Sep-24,Surat,23.0,374.02597402597405,59.0,10.62,443.64597402597406,571,500-1000,500-1000,10.0,57.07,20.0,20.0,14.0,40.0,40.0,16.0,127.07,443.65,443.93,86.31,15.115586690017512,19.4547015082226,499.0,475.0
JOPLJPR2018-M,"Dress 46""",Apparel - Dress,Closed,0.0,0.0,0.0,0.0,0.0,0.0,19-Jun-25,Jaipur,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,699.0,664.0
JOPLST273-M,Skd-St,Apparel - Ethnic Wear,Closed,374.0,2663.0,17.0,0.0,0.0,0.0,23-May-25,Surat,23.0,485.7142857142858,59.0,10.62,555.3342857142858,695,500-1000,500-1000,10.0,69.48,20.0,20.0,14.0,40.0,40.0,16.0,139.48,555.33,555.52,111.89999999999998,16.100719424460426,20.150025467286106,675.0,641.0
JOPLJPR775-XXL,Cotton Top,Apparel - Other products,Closed,257.0,2330.0,4.0,0.0,0.0,0.0,2-Apr-25,Jaipur,23.0,333.7662337662338,59.0,10.62,403.38623376623383,493,300-500,250-500,5.0,24.65,20.0,20.0,13.0,30.0,40.0,12.0,89.65,403.39,403.35,76.73000000000002,15.563894523326576,19.02147212204217,499.0,475.0
JOPLST11-XXL,Kurta-St,Apparel - Ethnic Wear,Closed,155.0,930.0,1.0,0.0,1.0,0.0,17-Apr-24,Surat,23.0,201.2987012987013,59.0,10.62,270.9187012987013,339,300-500,250-500,1.0,3.39,20.0,20.0,13.0,30.0,40.0,12.0,68.39,270.92,270.61,45.99000000000001,13.566371681415932,16.97557229513431,299.0,284.0
JOPLVSRW4114-XL,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond C,275.0,2663.0,0.0,0.0,0.0,2.0,18-Oct-24,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,499.0,475.0
JOPLJPR341-M,"Dress 36""",Apparel - Dress,Slow Moving,311.0,2736.0,6.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,403.8961038961039,59.0,10.62,473.5161038961039,584,500-1000,500-1000,7.0,40.91,20.0,20.0,14.0,40.0,40.0,16.0,110.91,473.52,473.09000000000003,92.47000000000003,15.833904109589044,19.52837490407491,699.0,669.0
JOPLVSRW5237-XXL,RW Salwar suit,Apparel - Ethnic Wear,Launch Phase,0.0,0.0,0.0,0.0,0.0,0.0,"",Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,,
JOPLJPR138-L,"Dress 46""",Apparel - Dress,Diamond C,285.0,2663.0,184.0,0.0,0.0,0.0,27-Jul-24,Jaipur,23.0,370.1298701298702,59.0,10.62,439.7498701298702,548,500-1000,500-1000,7.0,38.37,20.0,20.0,14.0,40.0,40.0,16.0,108.37,439.75,439.63,85.00999999999999,15.512773722627735,19.33144402632665,599.0,569.0
JOPLVSRW5190-M,Rw Salwar Suit,Apparel - Ethnic Wear,Closed,0.0,2663.0,0.0,0.0,0.0,0.0,22-Oct-24,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,499.0,475.0
JOPLJPR68D-XXL,Kurta-Jpr,Apparel - Ethnic Wear,Closed,261.0,1996.0,0.0,1.0,0.0,2.0,2-Apr-25,Jaipur,23.0,338.961038961039,59.0,10.62,408.581038961039,478,300-500,250-500,1.0,4.78,20.0,20.0,13.0,30.0,40.0,12.0,69.78,408.58,408.22,77.60000000000002,16.234309623430967,18.992560251284623,499.0,475.0
JOPLJPR522-XXL,Kurta With Pant,Apparel - Ethnic Wear,Closed,262.0,2199.0,0.0,0.0,0.0,0.0,11-Jun-25,Surat,23.0,340.2597402597403,59.0,10.62,409.8797402597403,480,300-500,250-500,1.0,4.8,20.0,20.0,13.0,30.0,40.0,12.0,69.8,409.88,410.2,78.57999999999998,16.37083333333333,19.17147696790379,599.0,569.0
JOPLVL212-S,Skd-Jpr,Apparel - Ethnic Wear,Diamond C,531.0,4665.0,2.0,0.0,1.0,0.0,17-Feb-22,Jaipur,23.0,689.6103896103897,59.0,10.62,759.2303896103897,921,500-1000,500-1000,10.0,92.14,20.0,20.0,14.0,40.0,40.0,16.0,162.14,759.23,758.86,158.24,17.181324647122693,20.842158344215278,999.0,899.0
JOPLJPR4010-M,Tunics-Jpr,Apparel - Other products,Slow Moving,205.0,2330.0,16.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,266.23376623376623,59.0,10.62,335.85376623376624,422,300-500,250-500,5.0,21.1,20.0,20.0,13.0,30.0,40.0,12.0,86.1,335.85,335.9,61.27999999999997,14.521327014218002,18.246036269650435,499.0,475.0
JOPLVSRW4114-S,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond C,275.0,2663.0,0.0,8.0,0.0,0.0,18-Oct-24,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,499.0,475.0
VRY04-5XL,Kurta-Jpr,Apparel - Ethnic Wear,Closed,0.0,1996.0,0.0,0.0,0.0,0.0,11-Apr-24,Surat,23.0,0.0,59.0,0.0,0.0,70,0-300,0-250,0.0,0.0,25.0,25.0,12.0,20.0,40.0,8.0,70.0,0.0,0.0,-59.0,-84.28571428571429,-inf,557.0,539.0
JOPLVSRW4147-S,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond A,275.0,2663.0,21.0,18.0,10.0,1.0,22-Jun-24,Surat,23.0,357.14285714285717,59.0,10.62,426.7628571428572,497,300-500,250-500,1.0,4.97,20.0,20.0,13.0,30.0,40.0,12.0,69.97,426.76,427.03,82.40999999999997,16.581488933601605,19.310490268934895,499.0,475.0
JOPLJPR4010-S,Tunics-Jpr,Apparel - Other products,Slow Moving,205.0,2330.0,39.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,266.23376623376623,59.0,10.62,335.85376623376624,422,300-500,250-500,5.0,21.1,20.0,20.0,13.0,30.0,40.0,12.0,86.1,335.85,335.9,61.27999999999997,14.521327014218002,18.246036269650435,499.0,475.0
JOPLJPR347-L,"Dress 46""",Apparel - Dress,Slow Moving,300.0,2663.0,2.0,0.0,0.0,0.0,11-Apr-24,Jaipur,23.0,389.61038961038963,59.0,10.62,459.23038961038964,569,500-1000,500-1000,7.0,39.83,20.0,20.0,14.0,40.0,40.0,16.0,109.83,459.23,459.17,89.55000000000001,15.738137082601057,19.50001611957216,699.0,664.0
JOPLVSRW5172-L,Rw Salwar Suit,Apparel - Ethnic Wear,Diamond B,310.0,2663.0,0.0,10.0,0.0,2.0,2-Sep-24,Surat,23.0,402.5974025974026,59.0,10.62,472.2174025974026,602,500-1000,500-1000,10.0,60.25,20.0,20.0,14.0,40.0,40.0,16.0,130.25,472.22,471.75,92.13,15.303986710963455,19.510081477989722,499.0,475.0
JOPLVL241A-S,Skd-Jpr,Apparel - Ethnic Wear,Slow Moving,567.0,4665.0,51.0,0.0,0.0,0.0,11-Oct-22,Jaipur,23.0,736.3636363636364,59.0,10.62,805.9836363636364,973,500-1000,500-1000,10.0,97.33,20.0,20.0,14.0,40.0,40.0,16.0,167.33,805.98,805.67,169.04999999999995,17.374100719424458,20.974371236952695,1249.0,1199.0
