,,,,,,,,,,,,,,,,,,
,,Master SKU,Style ID / Parent SKU,Size,Category,Loc,ST CS,Wholesale Price,Catalog Name,Up Price,Uniware Stock,FBA,FBF,SJIT,Launch Date,Manual Close / New,Child Remark,Parent Remark
,,JOPLLTRW2017-7XL,JOPLLTRW2017,7XL,Rw Salwar Suit,Surat,275,395,,494,0,13,9,29,8-Mar-24,,Diamond A,Diamond A
,,JOPLLTRW2017-8XL,JOPLLTRW2017,8XL,Rw Salwar Suit,Surat,275,395,,494,0,1,0,7,6-Jul-24,,Diamond C,Diamond A
,,JOPLLTRW2017-9XL,JOPLLTRW2017,9XL,Rw Salwar Suit,Surat,275,410,,513,0,9,0,30,7-Nov-24,,Diamond C,Diamond A
,,JOPLLTRW2017-L,JOPLLTRW2017,L,Rw Salwar Suit,Surat,275,350,,438,158,16,3,7,31-Jan-25,,Diamond B,Diamond A
,,JOPLLTRW2017-M,JOPLLTRW2017,M,Rw Salwar Suit,Surat,275,350,,438,80,47,41,1,31-Jan-25,,Diamond B,Diamond A
,,JOPLLTRW2017-S,JOPLLTRW2017,S,Rw Salwar Suit,Surat,275,350,,438,62,4,12,0,31-Jan-25,,Platinum A,Diamond A
,,JOPLLTRW2017-XL,JOPLLTRW2017,XL,Rw Salwar Suit,Surat,275,350,,438,132,18,33,37,31-Jan-25,,Diamond A,Diamond A
,,JOPLLTRW2017-XXL,JOPLLTRW2017,XXL,Rw Salwar Suit,Surat,275,350,,438,4,16,63,14,31-Jan-25,,Diamond A,Diamond A
,,JOPLLTRW2018-10XL,JOPLLTRW2018,10XL,Rw Salwar Suit,Surat,275,410,,513,0,0,0,0,31-Jan-25,,Platinum B,Diamond C
,,JOPLLTRW2018-3XL,JOPLLTRW2018,3XL,Rw Salwar Suit,Surat,275,365,,457,0,0,0,1,9-Jan-23,,Diamond B,Diamond C
,,JOPLLTRW2018-4XL,JOPLLTRW2018,4XL,Rw Salwar Suit,Surat,275,365,,457,0,0,0,0,########,,Diamond B,Diamond C
,,JOPLLTRW2018-5XL,JOPLLTRW2018,5XL,Rw Salwar Suit,Surat,275,380,,475,0,0,0,2,########,,Diamond B,Diamond C
,,JOPLLTRW2018-6XL,JOPLLTRW2018,6XL,Rw Salwar Suit,Surat,275,380,,475,0,0,0,1,31-Jan-25,,Diamond C,Diamond C
,,JOPLLTRW2018-7XL,JOPLLTRW2018,7XL,Rw Salwar Suit,Surat,275,395,,494,0,0,0,0,31-Jan-25,,Diamond C,Diamond C
,,JOPLLTRW2018-8XL,JOPLLTRW2018,8XL,Rw Salwar Suit,Surat,275,395,,494,0,0,0,0,31-Jan-25,,Platinum B,Diamond C
,,JOPLLTRW2018-9XL,JOPLLTRW2018,9XL,Rw Salwar Suit,Surat,275,410,,513,0,0,0,0,########,,Platinum C,Diamond C
,,JOPLLTRW2018-L,JOPLLTRW2018,L,Rw Salwar Suit,Surat,275,350,,438,11,0,0,6,########,,Platinum B,Diamond C
,,JOPLLTRW2018-M,JOPLLTRW2018,M,Rw Salwar Suit,Surat,275,350,,438,5,4,10,1,########,,Platinum B,Diamond C
,,JOPLLTRW2018-S,JOPLLTRW2018,S,Rw Salwar Suit,Surat,275,350,,438,0,0,1,1,########,,Platinum C,Diamond C
,,JOPLLTRW2018-XL,JOPLLTRW2018,XL,Rw Salwar Suit,Surat,275,350,,438,12,5,1,1,########,,Diamond B,Diamond C
,,JOPLLTRW2018-XXL,JOPLLTRW2018,XXL,Rw Salwar Suit,Surat,275,350,,438,0,0,0,0,########,,Diamond B,Diamond C
,,JOPLPDP1006,JOPLPDP1006,Free,Dress Material,Surat,225,235,,294,255,0,0,0,6-Jun-19,,Diamond A,Diamond A
,,JOPLPDP1058,JOPLPDP1058,Free,Dress Material,Surat,225,235,,294,237,38,0,0,########,,Diamond A,Diamond A
,,JOPLPDPRW1006-10XL,JOPLPDPRW1006,10XL,Rw Salwar Suit,Surat,250,410,,513,0,0,0,0,4-Jan-24,,Platinum A,Platinum A
,,JOPLPDPRW1006-3XL,JOPLPDPRW1006,3XL,Rw Salwar Suit,Surat,250,365,,457,31,6,3,0,4-Jan-24,,Diamond C,Platinum A
,,JOPLPDPRW1006-4XL,JOPLPDPRW1006,4XL,Rw Salwar Suit,Surat,250,365,,457,75,0,7,0,4-Jan-24,,Diamond C,Platinum A
,,JOPLPDPRW1006-5XL,JOPLPDPRW1006,5XL,Rw Salwar Suit,Surat,250,380,,475,43,2,0,0,4-Jan-24,,Diamond C,Platinum A
,,JOPLPDPRW1006-6XL,JOPLPDPRW1006,6XL,Rw Salwar Suit,Surat,250,380,,475,4,0,2,1,########,,Diamond C,Platinum A
,,JOPLPDPRW1006-7XL,JOPLPDPRW1006,7XL,Rw Salwar Suit,Surat,250,395,,494,0,2,0,0,########,,Diamond C,Platinum A
,,JOPLPDPRW1006-8XL,JOPLPDPRW1006,8XL,Rw Salwar Suit,Surat,250,395,,494,3,3,5,5,########,,Platinum B,Platinum A
,,JOPLPDPRW1006-9XL,JOPLPDPRW1006,9XL,Rw Salwar Suit,Surat,250,410,,513,34,0,0,2,7-Nov-24,,Platinum C,Platinum A
,,JOPLPDPRW1006-L,JOPLPDPRW1006,L,Rw Salwar Suit,Surat,250,350,,438,53,2,4,0,4-Jan-24,,Platinum B,Platinum A
,,JOPLPDPRW1006-M,JOPLPDPRW1006,M,Rw Salwar Suit,Surat,250,350,,438,25,6,2,0,4-Jan-24,,Platinum B,Platinum A
,,JOPLPDPRW1006-S,JOPLPDPRW1006,S,Rw Salwar Suit,Surat,250,350,,438,50,2,1,0,4-Jan-24,,Slow Moving,Platinum A
,,JOPLPDPRW1006-XL,JOPLPDPRW1006,XL,Rw Salwar Suit,Surat,250,350,,438,39,4,1,0,4-Jan-24,,Diamond C,Platinum A
,,JOPLPDPRW1006-XXL,JOPLPDPRW1006,XXL,Rw Salwar Suit,Surat,250,350,,438,21,8,8,0,17-Jul-21,,Diamond C,Platinum A
,,JOPLPDPRW1058-10XL,JOPLPDPRW1058,10XL,Rw Salwar Suit,Surat,266,410,,513,0,0,0,0,########,,Platinum A,Diamond A
,,JOPLPDPRW1058-3XL,JOPLPDPRW1058,3XL,Rw Salwar Suit,Surat,266,365,,457,0,35,30,39,31-Jan-25,,Diamond A,Diamond A
,,JOPLPDPRW1058-4XL,JOPLPDPRW1058,4XL,Rw Salwar Suit,Surat,266,365,,457,0,50,79,8,31-Jan-25,,Diamond A,Diamond A
,,JOPLPDPRW1058-5XL,JOPLPDPRW1058,5XL,Rw Salwar Suit,Surat,266,380,,475,3,2,20,8,4-Nov-24,,Diamond A,Diamond A
,,JOPLPDPRW1058-6XL,JOPLPDPRW1058,6XL,Rw Salwar Suit,Surat,266,380,,475,37,89,18,1,4-Nov-24,,Diamond A,Diamond A
,,JOPLPDPRW1058-7XL,JOPLPDPRW1058,7XL,Rw Salwar Suit,Surat,266,395,,494,0,4,17,0,4-Nov-24,,Diamond A,Diamond A
,,JOPLPDPRW1058-8XL,JOPLPDPRW1058,8XL,Rw Salwar Suit,Surat,266,395,,494,0,16,0,1,4-Nov-24,,Platinum A,Diamond A
,,JOPLPDPRW1058-9XL,JOPLPDPRW1058,9XL,Rw Salwar Suit,Surat,266,410,,513,1,0,0,0,4-Nov-24,,Platinum A,Diamond A
,,JOPLPDPRW1058-L,JOPLPDPRW1058,L,Rw Salwar Suit,Surat,266,350,,438,0,3,67,0,4-Nov-24,,Diamond A,Diamond A
,,JOPLPDPRW1058-M,JOPLPDPRW1058,M,Rw Salwar Suit,Surat,266,350,,438,41,4,44,14,4-Nov-24,,Diamond A,Diamond A
,,JOPLPDPRW1058-S,JOPLPDPRW1058,S,Rw Salwar Suit,Surat,266,350,,438,491,8,33,40,4-Nov-24,,Diamond A,Diamond A
,,JOPLPDPRW1058-XL,JOPLPDPRW1058,XL,Rw Salwar Suit,Surat,266,350,,438,0,45,132,43,4-Nov-24,,Diamond A,Diamond A
,,JOPLPDPRW1058-XXL,JOPLPDPRW1058,XXL,Rw Salwar Suit,Surat,266,350,,438,1,25,11,56,4-Nov-24,,Diamond A,Diamond A
,,JOPLRJN09-L,JOPLRJN09,L,Skd-Jpr,Jaipur,970,"1,212",,"1,515",5,0,0,0,########,,Slow Moving,Slow Moving
,,JOPLRJN09-M,JOPLRJN09,M,Skd-Jpr,Jaipur,970,"1,212",,"1,515",2,0,0,0,########,,Slow Moving,Slow Moving
,,JOPLRJN09-S,JOPLRJN09,S,Skd-Jpr,Jaipur,970,"1,212",,"1,515",0,0,0,0,########,,Slow Moving,Slow Moving
,,JOPLRJN09-XL,JOPLRJN09,XL,Skd-Jpr,Jaipur,970,"1,212",,"1,515",6,0,0,0,21-Jun-24,,Slow Moving,Slow Moving
,,JOPLRJN09-XXL,JOPLRJN09,XXL,Skd-Jpr,Jaipur,970,"1,212",,"1,515",0,0,0,0,21-Jun-24,,Slow Moving,Slow Moving
,,JOPLRJN10-L,JOPLRJN10,L,Skd-Jpr,Jaipur,760,"1,008",,"1,260",6,0,0,0,21-Jun-24,,Slow Moving,Slow Moving
,,JOPLRJN10-M,JOPLRJN10,M,Skd-Jpr,Jaipur,760,"1,008",,"1,260",0,0,0,0,21-Jun-24,,Slow Moving,Slow Moving
,,JOPLRJN10-S,JOPLRJN10,S,Skd-Jpr,Jaipur,760,"1,008",,"1,260",3,0,0,0,21-Jun-24,,Slow Moving,Slow Moving
,,JOPLRJN10-XL,JOPLRJN10,XL,Skd-Jpr,Jaipur,760,"1,008",,"1,260",0,0,0,0,15-Jun-24,,Slow Moving,Slow Moving
,,JOPLRJN10-XXL,JOPLRJN10,XXL,Skd-Jpr,Jaipur,760,"1,008",,"1,260",3,0,0,0,15-Jun-24,,Slow Moving,Slow Moving
,,JOPLRJN14-L,JOPLRJN14,L,Skd-Jpr,Jaipur,985,"1,313",,"1,641",1,0,0,0,9-Oct-24,,Slow Moving,Slow Moving
,,JOPLRJN14-M,JOPLRJN14,M,Skd-Jpr,Jaipur,985,"1,313",,"1,641",0,0,0,0,9-Oct-24,,Slow Moving,Slow Moving
,,JOPLRJN14-S,JOPLRJN14,S,Skd-Jpr,Jaipur,985,"1,313",,"1,641",0,0,0,0,9-Oct-24,,Slow Moving,Slow Moving
,,JOPLRJN14-XL,JOPLRJN14,XL,Skd-Jpr,Jaipur,985,"1,313",,"1,641",0,0,0,0,15-Jun-24,,Slow Moving,Slow Moving
,,JOPLRJN14-XXL,JOPLRJN14,XXL,Skd-Jpr,Jaipur,985,"1,313",,"1,641",4,0,0,0,15-Jun-24,,Slow Moving,Slow Moving
,,JOPLRJN15-L,JOPLRJN15,L,Skd-Jpr,Jaipur,680,908,,"1,135",4,0,0,0,########,,Slow Moving,Slow Moving
,,JOPLRJN15-M,JOPLRJN15,M,Skd-Jpr,Jaipur,680,908,,"1,135",9,0,0,0,########,,Slow Moving,Slow Moving
,,JOPLRJN15-S,JOPLRJN15,S,Skd-Jpr,Jaipur,680,908,,"1,135",6,0,0,0,########,,Slow Moving,Slow Moving
,,JOPLRJN15-XL,JOPLRJN15,XL,Skd-Jpr,Jaipur,680,908,,"1,135",4,0,0,0,9-Oct-24,,Slow Moving,Slow Moving
,,JOPLRJN15-XXL,JOPLRJN15,XXL,Skd-Jpr,Jaipur,680,908,,"1,135",4,0,0,0,9-Oct-24,,Slow Moving,Slow Moving
,,JOPLRJN17-L,JOPLRJN17,L,Skd-Jpr,Jaipur,830,"1,106",,"1,383",2,0,0,2,15-Jan-25,,Slow Moving,Slow Moving
,,JOPLRJN17-M,JOPLRJN17,M,Skd-Jpr,Jaipur,830,"1,106",,"1,383",15,0,0,1,15-Jan-25,,Platinum C,Slow Moving
,,JOPLRJN17-S,JOPLRJN17,S,Skd-Jpr,Jaipur,830,"1,106",,"1,383",8,0,0,3,15-Jan-25,,Slow Moving,Slow Moving
,,JOPLRJN17-XL,JOPLRJN17,XL,Skd-Jpr,Jaipur,830,"1,106",,"1,383",27,2,0,1,19-Jul-24,,Slow Moving,Slow Moving
,,JOPLRJN17-XXL,JOPLRJN17,XXL,Skd-Jpr,Jaipur,830,"1,106",,"1,383",22,0,0,0,19-Jul-24,,Slow Moving,Slow Moving
,,JOPLRJN21-L,JOPLRJN21,L,Skd-Jpr,Jaipur,785,"1,046",,"1,308",3,0,0,0,19-Jul-24,,Slow Moving,Slow Moving
,,JOPLRJN21-M,JOPLRJN21,M,Skd-Jpr,Jaipur,785,"1,046",,"1,308",1,0,0,0,19-Jul-24,,Slow Moving,Slow Moving
,,JOPLRJN21-S,JOPLRJN21,S,Skd-Jpr,Jaipur,785,"1,046",,"1,308",0,0,0,0,19-Jul-24,,Slow Moving,Slow Moving
,,JOPLRJN21-XL,JOPLRJN21,XL,Skd-Jpr,Jaipur,785,"1,046",,"1,308",3,0,0,0,19-Jul-24,,Slow Moving,Slow Moving
,,JOPLRJN21-XXL,JOPLRJN21,XXL,Skd-Jpr,Jaipur,785,"1,046",,"1,308",3,0,0,0,19-Jul-24,,Slow Moving,Slow Moving
,,JOPLRP710,JOPLRP710,Free,Dress Material,Surat,225,235,,294,133,0,2,0,########,,Platinum C,Platinum C
,,JOPLST201-3XL,JOPLST201,3XL,Skd-St,Surat,320,430,,538,0,0,0,0,12-Apr-23,,Platinum A,Platinum A
,,JOPLST201-4XL,JOPLST201,4XL,Skd-St,Surat,320,430,,538,0,0,0,0,12-Apr-23,,Platinum A,Platinum A
,,JOPLST201-5XL,JOPLST201,5XL,Skd-St,Surat,320,460,,575,0,0,0,0,12-Apr-23,,Diamond C,Platinum A
,,JOPLST201-6XL,JOPLST201,6XL,Skd-St,Surat,320,460,,575,0,0,0,0,12-Apr-23,,Diamond C,Platinum A
,,JOPLST201-L,JOPLST201,L,Skd-St,Surat,320,400,,500,74,2,0,0,12-Apr-23,,Platinum A,Platinum A
,,JOPLST201-M,JOPLST201,M,Skd-St,Surat,320,400,,500,84,5,0,1,12-Apr-23,,Platinum C,Platinum A
,,JOPLST201-S,JOPLST201,S,Skd-St,Surat,320,400,,500,92,4,0,4,12-Apr-23,,Platinum C,Platinum A
,,JOPLST201-XL,JOPLST201,XL,Skd-St,Surat,320,400,,500,0,16,0,15,12-Apr-23,,Platinum B,Platinum A
,,JOPLST201-XXL,JOPLST201,XXL,Skd-St,Surat,320,400,,500,0,20,0,13,12-Apr-23,,Diamond C,Platinum A
,,JOPLST218-3XL,JOPLST218,3XL,Skd-St,Surat,365,464,,580,39,25,0,91,########,,Diamond A,Diamond A
,,JOPLST218-4XL,JOPLST218,4XL,Skd-St,Surat,365,464,,580,196,4,0,39,########,,Diamond A,Diamond A
,,JOPLST218-5XL,JOPLST218,5XL,Skd-St,Surat,365,504,,630,0,4,3,44,4-Feb-24,,Diamond A,Diamond A
,,JOPLST218-6XL,JOPLST218,6XL,Skd-St,Surat,365,504,,630,0,43,0,2,4-Feb-24,,Diamond A,Diamond A
,,JOPLST218-L,JOPLST218,L,Skd-St,Surat,365,424,,530,59,20,6,131,4-Feb-24,,Diamond A,Diamond A
,,JOPLST218-M,JOPLST218,M,Skd-St,Surat,365,424,,530,68,23,4,49,4-Feb-24,,Diamond A,Diamond A
,,JOPLST218-S,JOPLST218,S,Skd-St,Surat,365,424,,530,110,9,1,39,4-Feb-24,,Diamond A,Diamond A
,,JOPLST218-XL,JOPLST218,XL,Skd-St,Surat,365,424,,530,0,77,17,73,4-Feb-24,,Diamond A,Diamond A
,,JOPLST218-XXL,JOPLST218,XXL,Skd-St,Surat,365,424,,530,0,30,0,49,4-Feb-24,,Diamond A,Diamond A
,,JOPLST242-3XL,JOPLST242,3XL,Skd-St,Surat,330,0,,0,35,1,0,0,########,,Platinum A,Platinum A
,,JOPLST242-4XL,JOPLST242,4XL,Skd-St,Surat,330,0,,0,1,0,0,0,########,,Platinum B,Platinum A
,,JOPLST242-5XL,JOPLST242,5XL,Skd-St,Surat,330,0,,0,13,6,0,19,########,,Platinum A,Platinum A
,,JOPLST242-6XL,JOPLST242,6XL,Skd-St,Surat,330,0,,0,27,0,0,10,########,,Platinum A,Platinum A
,,JOPLST242-L,JOPLST242,L,Skd-St,Surat,330,392,,490,93,1,0,0,########,,Platinum A,Platinum A
,,JOPLST242-M,JOPLST242,M,Skd-St,Surat,330,392,,490,34,8,0,2,########,,Platinum A,Platinum A
,,JOPLST242-S,JOPLST242,S,Skd-St,Surat,330,392,,490,12,11,0,1,27-Jul-24,,Platinum B,Platinum A
,,JOPLST242-XL,JOPLST242,XL,Skd-St,Surat,330,392,,490,114,43,0,0,27-Jul-24,,Diamond C,Platinum A
,,JOPLST242-XXL,JOPLST242,XXL,Skd-St,Surat,330,392,,490,78,6,0,2,27-Jul-24,,Diamond C,Platinum A
,,JOPLST243-3XL,JOPLST243,3XL,Skd-St,Surat,305,360,,450,156,2,9,1,27-Jul-24,,Diamond A,Diamond A
,,JOPLST243-4XL,JOPLST243,4XL,Skd-St,Surat,305,360,,450,125,0,26,0,27-Jul-24,,Diamond A,Diamond A
,,JOPLST243-5XL,JOPLST243,5XL,Skd-St,Surat,305,360,,450,165,0,15,0,29-Jul-24,,Diamond A,Diamond A
,,JOPLST243-6XL,JOPLST243,6XL,Skd-St,Surat,305,360,,450,19,0,7,0,29-Jul-24,,Diamond A,Diamond A
,,JOPLST243-L,JOPLST243,L,Skd-St,Surat,305,360,,450,40,1,8,0,29-Jul-24,,Diamond A,Diamond A
,,JOPLST243-M,JOPLST243,M,Skd-St,Surat,305,360,,450,50,3,10,1,29-Jul-24,,Diamond A,Diamond A
,,JOPLST243-S,JOPLST243,S,Skd-St,Surat,305,360,,450,67,0,4,24,29-Jul-24,,Diamond C,Diamond A
,,JOPLST243-XL,JOPLST243,XL,Skd-St,Surat,305,360,,450,52,0,23,0,6-Aug-24,,Diamond A,Diamond A
,,JOPLST243-XXL,JOPLST243,XXL,Skd-St,Surat,305,360,,450,165,0,23,2,6-Aug-24,,Diamond A,Diamond A
,,JOPLST268-L,JOPLST268,L,Skd-St,Surat,370,424,,530,8,16,0,1,2-Dec-25,,Diamond C,Diamond C
,,JOPLST268-M,JOPLST268,M,Skd-St,Surat,370,424,,530,0,0,3,0,2-Dec-25,,Diamond C,Diamond C
,,JOPLST268-S,JOPLST268,S,Skd-St,Surat,370,424,,530,0,0,0,0,2-Dec-25,,Diamond C,Diamond C
,,JOPLST268-XL,JOPLST268,XL,Skd-St,Surat,370,424,,530,0,0,0,0,2-Dec-25,,Diamond C,Diamond C
,,JOPLST268-XXL,JOPLST268,XXL,Skd-St,Surat,370,424,,530,0,0,1,0,2-Mar-25,,Diamond C,Diamond C
,,JOPLST269-L,JOPLST269,L,Skd-St,Surat,360,424,,530,157,0,57,1,11-Apr-24,,Platinum A,Platinum A
,,JOPLST269-M,JOPLST269,M,Skd-St,Surat,360,424,,530,90,0,26,0,11-Apr-24,,Platinum A,Platinum A
,,JOPLST269-S,JOPLST269,S,Skd-St,Surat,360,424,,530,28,1,37,0,11-Apr-24,,Platinum B,Platinum A
,,JOPLST269-XL,JOPLST269,XL,Skd-St,Surat,360,424,,530,0,10,13,0,2-Jan-25,,Platinum A,Platinum A
,,JOPLST269-XXL,JOPLST269,XXL,Skd-St,Surat,360,424,,530,9,1,37,1,2-Jan-25,,Platinum B,Platinum A
,,JOPLST278-L,JOPLST278,L,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST278-M,JOPLST278,M,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST278-S,JOPLST278,S,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST278-XL,JOPLST278,XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST278-XXL,JOPLST278,XXL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST279-L,JOPLST279,L,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST279-M,JOPLST279,M,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST279-S,JOPLST279,S,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST279-XL,JOPLST279,XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST279-XXL,JOPLST279,XXL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST280-L,JOPLST280,L,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST280-M,JOPLST280,M,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST280-S,JOPLST280,S,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST280-XL,JOPLST280,XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST280-XXL,JOPLST280,XXL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST281-3XL,JOPLST281,3XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST282-3XL,JOPLST282,3XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,Launch Phase,Launch Phase,#N/A
,,JOPLST283-L,JOPLST283,L,skd-st,Surat,381,424,,530,50,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST283-M,JOPLST283,M,skd-st,Surat,381,424,,530,21,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST283-S,JOPLST283,S,skd-st,Surat,381,424,,530,24,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST283-XL,JOPLST283,XL,skd-st,Surat,381,424,,530,26,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST283-XXL,JOPLST283,XXL,skd-st,Surat,381,424,,530,19,0,0,0,30-Apr-26,,Platinum C,New Listing
,,JOPLST284-L,JOPLST284,L,Skd-St,Surat,378,424,,530,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST284-M,JOPLST284,M,Skd-St,Surat,378,424,,530,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST284-S,JOPLST284,S,Skd-St,Surat,378,424,,530,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST284-XL,JOPLST284,XL,Skd-St,Surat,378,424,,530,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST284-XXL,JOPLST284,XXL,Skd-St,Surat,378,424,,530,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST285-L,JOPLST285,L,skd-st,Surat,381,424,,530,59,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST285-M,JOPLST285,M,skd-st,Surat,381,424,,530,30,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST285-S,JOPLST285,S,skd-st,Surat,381,424,,530,35,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST285-XL,JOPLST285,XL,skd-st,Surat,381,424,,530,50,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST285-XXL,JOPLST285,XXL,skd-st,Surat,381,424,,530,55,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST286-3XL,JOPLST286,3XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST286-L,JOPLST286,L,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST286-M,JOPLST286,M,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST286-XL,JOPLST286,XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST286-XXL,JOPLST286,XXL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST287-3XL,JOPLST287,3XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,Launch Phase,Launch Phase,#N/A
,,JOPLST288-3XL,JOPLST288,3XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST289-3XL,JOPLST289,3XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST290-3XL,JOPLST290,3XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST291-3XL,JOPLST291,3XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST292-3XL,JOPLST292,3XL,SKD-ST,Surat,,,,,0,0,0,0,30-Apr-26,,New Listing,New Listing
,,JOPLST601-3XL,JOPLST601,3XL,"Dress 42 """,Surat,210,250,,290,0,0,0,0,25-Jul-25,,Slow Moving,Slow Moving
,,JOPLST601-L,JOPLST601,L,"Dress 42 """,Surat,210,250,,290,0,0,0,0,16-Apr-24,,Slow Moving,Slow Moving
,,JOPLST601-M,JOPLST601,M,"Dress 42 """,Surat,210,250,,290,0,0,0,0,16-Apr-24,,Slow Moving,Slow Moving
,,JOPLST601-S,JOPLST601,S,"Dress 42 """,Surat,210,250,,290,2,0,0,0,16-Apr-24,,Slow Moving,Slow Moving
,,JOPLST601-XL,JOPLST601,XL,"Dress 42 """,Surat,210,250,,290,0,0,0,0,16-Apr-24,,Platinum C,Slow Moving
,,JOPLST601-XXL,JOPLST601,XXL,"Dress 42 """,Surat,210,250,,290,0,0,0,0,16-Apr-24,,Slow Moving,Slow Moving
,,JOPLST602-3XL,JOPLST602,3XL,"Dress 42 """,Surat,218,250,,290,0,0,0,0,19-Apr-24,,Slow Moving,Slow Moving
,,JOPLST602-L,JOPLST602,L,"Dress 42 """,Surat,218,250,,290,22,0,0,0,19-Apr-24,,Slow Moving,Slow Moving
,,JOPLST602-M,JOPLST602,M,"Dress 42 """,Surat,218,250,,290,11,0,0,0,19-Apr-24,,Slow Moving,Slow Moving
,,JOPLST602-S,JOPLST602,S,"Dress 42 """,Surat,218,250,,290,19,0,0,0,19-Apr-24,,Slow Moving,Slow Moving
,,JOPLST602-XL,JOPLST602,XL,"Dress 42 """,Surat,218,250,,290,6,0,0,0,19-Apr-24,,Slow Moving,Slow Moving
,,JOPLST602-XXL,JOPLST602,XXL,"Dress 42 """,Surat,218,250,,290,1,0,0,0,9-Jul-24,,Slow Moving,Slow Moving
,,JOPLST603-3XL,JOPLST603,3XL,"Dress 42 """,Surat,205,240,,290,0,0,0,0,16-Apr-24,,Slow Moving,Slow Moving
,,JOPLST603-L,JOPLST603,L,"Dress 42 """,Surat,205,240,,290,3,0,0,0,16-Apr-24,,Slow Moving,Slow Moving
,,JOPLST603-M,JOPLST603,M,"Dress 42 """,Surat,205,240,,290,13,0,0,0,16-Apr-24,,Slow Moving,Slow Moving
,,JOPLST603-S,JOPLST603,S,"Dress 42 """,Surat,205,240,,290,1,0,0,0,16-Apr-24,,Slow Moving,Slow Moving
,,JOPLST603-XL,JOPLST603,XL,"Dress 42 """,Surat,205,240,,290,11,0,0,0,9-Jul-24,,Slow Moving,Slow Moving
,,JOPLST603-XXL,JOPLST603,XXL,"Dress 42 """,Surat,205,240,,290,17,0,0,0,25-Jul-25,,Slow Moving,Slow Moving
,,JOPLST703-3XL,JOPLST703,3XL,Tunics-St,Surat,105,123,,190,79,5,0,0,9-Jul-24,,Diamond C,Diamond C
,,JOPLST703-L,JOPLST703,L,Tunics-St,Surat,105,123,,190,23,2,0,4,16-Apr-24,,Diamond C,Diamond C
,,JOPLST703-M,JOPLST703,M,Tunics-St,Surat,105,123,,190,24,6,0,2,16-Apr-24,,Diamond B,Diamond C
